,Player,My Move,Opponent Move
16061,1.0,Kb1,a5
16062,1.0,a3,Nc6
16063,1.0,f4,exf4
16064,1.0,gxf4,Rxf4
16065,1.0,Rhg1,Kh8
16066,1.0,Nh3,Rxh4
16067,1.0,Qg2,Qe6
16068,1.0,Qg7#,1-0
16069,1.0,Nc3,b6
16070,1.0,Nf3,Bb7
16071,1.0,e4,d6
16072,1.0,d4,e6
16073,1.0,d5,Nd7
16074,1.0,Bb5,a6
16075,1.0,Bxd7+,Qxd7
16076,1.0,Be3,Nf6
16077,1.0,dxe6,Qxe6
16078,1.0,Ng5,Qe7
16079,1.0,Nd5,Qd7
16080,1.0,Nxf6+,gxf6
16081,1.0,Nf3,h6
16082,1.0,Qd3,O-O-O
16083,1.0,Qc3,Re8
16084,1.0,Bxb6,Rxe4+
16085,1.0,Be3,Bg7
16086,1.0,O-O,Rg8
16087,1.0,Rad1,f5
16088,1.0,Nd2,Bxc3
16089,1.0,Nxe4,fxe4
16090,1.0,bxc3,Qg4
16091,1.0,h3,Qxg2#
16092,0.0,,e4
16093,0.0,Nf6,Nc3
16094,0.0,Nc6,Nf3
16095,0.0,e5,d4
16096,0.0,d6,d5
16097,0.0,Nd4,Nxd4
16098,0.0,exd4,Qxd4
16099,0.0,Be7,Bb5+
16100,0.0,Bd7,Qc4
16101,0.0,a6,Bxd7+
16102,0.0,Qxd7,Qb3
16103,0.0,b5,Be3
16104,0.0,O-O,O-O-O
16105,0.0,Rfb8,h4
16106,0.0,b4,Ne2
16107,0.0,Nxe4,h5
16108,0.0,h6,Rh4
16109,0.0,Nc5,Bxc5
16110,0.0,dxc5,Rf4
16111,0.0,f6,d6+
16112,0.0,Kf8,dxe7+
16113,0.0,Qxe7,Qe3
16114,0.0,Qxe3+,fxe3
16115,0.0,Kf7,Rd7+
16116,0.0,Ke6,Rxg7
16117,0.0,Rg8,Rg6
16118,0.0,Rxg6,hxg6
16119,0.0,Rg8,Rg4
16120,0.0,Kf5,Rg3
16121,0.0,h5,Nf4
16122,0.0,h4,Rh3
16123,0.0,Ke4,Kd2
16124,0.0,Kf5,Rxh4
16125,0.0,Kg5,Rh7
16126,0.0,f5,Rxc7
16127,0.0,,e4
16128,0.0,Nc6,Nf3
16129,0.0,Nf6,Nc3
16130,0.0,e5,Bb5
16131,0.0,d6,Bxc6+
16132,0.0,bxc6,d3
16133,0.0,c5,O-O
16134,0.0,Bg4,h3
16135,0.0,Bxf3,Qxf3
16136,0.0,Be7,Be3
16137,0.0,a5,Na4
16138,0.0,g6,c3
16139,0.0,h5,d4
16140,0.0,exd4,cxd4
16141,0.0,cxd4,Bxd4
16142,0.0,d5,Rad1
16143,0.0,Nxe4,Bxh8
16144,0.0,Bh4,Rfe1
16145,0.0,Kf8,Qa3+
16146,0.0,Qd6,Qxd6+
16147,0.0,cxd6,Nb6
16148,0.0,Rd8,Nxd5
16149,0.0,Nxf2,Rd2
16150,0.0,Nxh3+,Kh2
16151,0.0,Bxe1,Re2
16152,0.0,Ng5,Rxe1
16153,0.0,Rc8,Bf6
16154,0.0,Ne6,a4
16155,0.0,Rc2,b3
16156,0.0,Rd2,Ne3
16157,0.0,Nf4,Rc1
16158,0.0,Nd3,Rc8#
16159,1.0,Nc3,e5
16160,1.0,Nf3,Nc6
16161,1.0,e4,Bb4
16162,1.0,d3,Bxc3+
16163,1.0,bxc3,Nf6
16164,1.0,c4,O-O
16165,1.0,Bg5,h6
16166,1.0,Bxf6,Qxf6
16167,1.0,Be2,a5
16168,1.0,Qd2,d6
16169,1.0,h3,Bd7
16170,1.0,g4,Nd4
16171,1.0,Nxd4,exd4
16172,1.0,h4,b5
16173,1.0,g5,Qe6
16174,1.0,gxh6,Qxh6
16175,1.0,Qxh6,gxh6
16176,1.0,Rg1+,Kh8
16177,1.0,Kd2,Rg8
16178,1.0,Bf3,bxc4
16179,1.0,e5,Ra7
16180,1.0,Rxg8+,Kxg8
16181,1.0,Rg1+,Kh8
16182,1.0,Bd5,Be6
16183,1.0,Bxc4,Bxc4
16184,1.0,dxc4,Rb7
16185,1.0,exd6,cxd6
16186,1.0,Kd3,Rb2
16187,1.0,a4,Ra2
16188,1.0,Kxd4,Rxa4
16189,1.0,Kd5,Rb4
16190,1.0,Kxd6,a4
16191,1.0,Ke7,a3
16192,1.0,Kxf7,a2
16193,1.0,Rg8+,Kh7
16194,1.0,Ra8,Rb2
16195,1.0,c5,Rxc2
16196,1.0,c6,Rxc6
16197,1.0,Rxa2,Rc7+
16198,1.0,Kf6,Rc6+
16199,1.0,Kf5,Rc5+
16200,1.0,Kg4,Rc4+
16201,1.0,f4,Kg6
16202,1.0,Ra6+,Kf7
16203,1.0,Rxh6,Ke7
16204,1.0,h5,Rc8
16205,1.0,Rh7+,Ke6
16206,1.0,Rh6+,Kd5
16207,1.0,f5,Ke5
16208,1.0,Kg5,Rf8
16209,1.0,f6,Ke6
16210,1.0,Rg6,Ke5
16211,1.0,h6,Ke6
16212,1.0,h7,Rh8
16213,1.0,Rg7,Ra8
16214,1.0,f7,Ke7
16215,1.0,Kg6,Rf8
16216,1.0,Rg8,Rxf7
16217,1.0,Rg7,Rxg7+
16218,1.0,Kxg7,Ke8
16219,1.0,h8=Q+,1-0
16220,0.0,,e4
16221,0.0,Nf6,Nf3
16222,0.0,Nc6,Bb5
16223,0.0,e5,Nc3
16224,0.0,d6,d3
16225,0.0,Bd7,Bc4
16226,0.0,Be7,Ng5
16227,0.0,Be6,Bxe6
16228,0.0,fxe6,Nxe6
16229,0.0,Qd7,Nxg7+
16230,0.0,Kf7,Nf5
16231,0.0,Nd4,O-O
16232,0.0,Nxf5,exf5
16233,0.0,Qxf5,Bd2
16234,0.0,Rhg8,Qe2
16235,0.0,Qg6,f4
16236,0.0,exf4,Rxf4
16237,0.0,Rg7,Nd5
16238,0.0,Rag8,Qxe7#
16239,0.0,,d4
16240,0.0,Nf6,Bf4
16241,0.0,Nc6,e3
16242,0.0,d5,Nf3
16243,0.0,e6,Bd3
16244,0.0,Bd6,Bg3
16245,0.0,Bxg3,hxg3
16246,0.0,g6,Nbd2
16247,0.0,h5,e4
16248,0.0,Ng4,Qe2
16249,0.0,Nb4,e5
16250,0.0,Nxd3+,Qxd3
16251,0.0,Bd7,Qe2
16252,0.0,a6,O-O-O
16253,0.0,Bb5,Qe1
16254,0.0,Qd7,b3
16255,0.0,Qc6,Ng5
16256,0.0,Bd3,c4
16257,0.0,dxc4,bxc4
16258,0.0,Bxc4,Nge4
16259,0.0,Be2+,Kb2
16260,0.0,Bxd1,Qxd1
16261,0.0,Qb5+,Nb3
16262,0.0,a5,f3
16263,0.0,a4,Nc3
16264,0.0,a3+,Kc2
16265,1.0,Nc3,e5
16266,1.0,Nf3,Nc6
16267,1.0,e4,Nf6
16268,1.0,d3,d5
16269,1.0,Bg5,d4
16270,1.0,Bxf6,Qxf6
16271,1.0,Nd5,Qd6
16272,1.0,b3,Nb4
16273,1.0,Nxb4,Qxb4+
16274,1.0,Qd2,Bd6
16275,1.0,Qxb4,Bxb4+
16276,1.0,Nd2,O-O
16277,1.0,f3,Bc3
16278,1.0,Rb1,Be6
16279,1.0,Ke2,g6
16280,1.0,Nc4,f6
16281,1.0,g4,Bxc4
16282,1.0,bxc4,b6
16283,1.0,h4,c5
16284,1.0,g5,f5
16285,1.0,exf5,gxf5
16286,1.0,h5,e4
16287,1.0,dxe4,fxe4
16288,1.0,fxe4,Rae8
16289,1.0,Kd3,Rf3+
16290,1.0,Ke2,Rg3
16291,1.0,g6,Rxe4+
16292,1.0,Kf2,Rg5
16293,1.0,gxh7+,Kxh7
16294,1.0,Bd3,Rf5+
16295,1.0,Kg3,Re3+
16296,1.0,Kg4,Rxd3
16297,1.0,cxd3,Rf8
16298,1.0,h6,Rg8+
16299,1.0,Kh5,Rg3
16300,1.0,Rbf1,Rxd3
16301,1.0,Rf7+,Kg8
16302,1.0,Rxa7,Rg3
16303,1.0,h7+,Kh8
16304,1.0,Rf1,d3
16305,1.0,Rf8+,Rg8
16306,1.0,Rxg8#,1-0
16307,1.0,Nc3,d5
16308,1.0,Nf3,Nc6
16309,1.0,d4,Nf6
16310,1.0,e3,Bf5
16311,1.0,Bd2,e6
16312,1.0,Bb5,g6
16313,1.0,h3,Bg7
16314,1.0,g4,Be4
16315,1.0,Bxc6+,bxc6
16316,1.0,Nxe4,Nxe4
16317,1.0,Ne5,O-O
16318,1.0,Nxc6,Qd6
16319,1.0,Ne5,Bxe5
16320,1.0,dxe5,Qxe5
16321,1.0,Bc3,Nxc3
16322,1.0,bxc3,Qxc3+
16323,1.0,Ke2,Rab8
16324,1.0,Qd3,Qxd3+
16325,1.0,cxd3,f5
16326,1.0,Kf3,fxg4+
16327,1.0,Kxg4,Rb4+
16328,1.0,Kg5,Rxf2
16329,1.0,Kh6,Rh4+
16330,1.0,Kg5,Rh5+
16331,1.0,Kg4,Rff5
16332,1.0,h4,g5
16333,1.0,hxg5,Rhxg5+
16334,1.0,Kh4,Rh5+
16335,1.0,Kg4,Rfg5+
16336,1.0,Kf4,e5+
16337,1.0,Kf3,Rxh1
16338,1.0,Rxh1,c5
16339,1.0,Rb1,Rh5
16340,1.0,Rb8+,Kg7
16341,1.0,Rb7+,Kh6
16342,1.0,Rxa7,Rh3+
16343,1.0,Ke2,Kg5
16344,1.0,Ra5,Rh2+
16345,1.0,Kf3,Rh3+
16346,1.0,Ke2,Rh2+
16347,1.0,Kf3,e4+
16348,1.0,dxe4,dxe4+
16349,1.0,Kxe4,Rh4+
16350,1.0,Kd3,Kg4
16351,1.0,Rxc5,Kf3
16352,1.0,a4,Rxa4
16353,1.0,Rf5+,Kg2
16354,1.0,Rg5+,Kf2
16355,1.0,Rf5+,Ke1
16356,1.0,Rf7,h5
16357,1.0,e4,Ra3+
16358,1.0,Kc2,h4
16359,1.0,e5,h3
16360,1.0,e6,h2
16361,1.0,e7,Ra2+
16362,1.0,Kb3,1-0
16363,0.0,,d4
16364,0.0,Nc6,e3
16365,0.0,d5,Nf3
16366,0.0,Nf6,c4
16367,0.0,e6,cxd5
16368,0.0,exd5,Bd2
16369,0.0,Bb4,a3
16370,0.0,Bxd2+,Qxd2
16371,0.0,Ne4,Qd1
16372,0.0,Bg4,Be2
16373,0.0,Bxf3,Bxf3
16374,0.0,Qh4,O-O
16375,0.0,Ng5,Nc3
16376,0.0,Nxf3+,Qxf3
16377,0.0,Qf6,Qxd5
16378,0.0,h5,Ne4
16379,0.0,Qd6,Nxd6+
16380,0.0,cxd6,Qxd6
16381,0.0,Ne7,Qc7
16382,0.0,Rc8,Qxb7
16383,0.0,O-O,Qxa7
16384,0.0,Nf5,Rac1
16385,1.0,Nc3,d6
16386,1.0,Nf3,g6
16387,1.0,d4,Bg7
16388,1.0,e3,Nd7
16389,1.0,Bd2,e6
16390,1.0,Be2,Ne7
16391,1.0,e4,O-O
16392,1.0,e5,d5
16393,1.0,Nb5,a6
16394,1.0,Na3,b5
16395,1.0,b4,Nb6
16396,1.0,c3,Nc4
16397,1.0,Bxc4,bxc4
16398,1.0,Nc2,f6
16399,1.0,exf6,Rxf6
16400,1.0,a4,Qf8
16401,1.0,a5,Nc6
16402,1.0,Ne3,Qd6
16403,1.0,Ng4,Rf8
16404,1.0,g3,Re8
16405,1.0,Bf4,Qd7
16406,1.0,Nge5,Nxe5
16407,1.0,Bxe5,Qf7
16408,1.0,Bxg7,Kxg7
16409,1.0,Ne5,Qf5
16410,1.0,Qf3,Rf8
16411,1.0,Qxf5,Rxf5
16412,1.0,O-O,Bb7
16413,1.0,Nd7,Rd8
16414,1.0,Nc5,Bc8
16415,1.0,Rae1,Rf6
16416,1.0,h4,h5
16417,1.0,Re3,Kf7
16418,1.0,Rfe1,Rd6
16419,1.0,Na4,Bd7
16420,1.0,Nc5,Bc8
16421,1.0,Na4,Bd7
16422,1.0,Nb2,Rf5
16423,1.0,Nd1,Ba4
16424,1.0,Nb2,Bc2
16425,1.0,R1e2,Be4
16426,1.0,Na4,Rf6
16427,1.0,Nc5,Ke7
16428,1.0,Nxa6,Rxa6
16429,1.0,Kh2,Kd7
16430,1.0,Re1,Kc6
16431,1.0,Rf1,Bd3
16432,1.0,Rfe1,Kb5
16433,1.0,f3,Ka4
16434,1.0,g4,hxg4
16435,1.0,fxg4,Rf2+
16436,1.0,Kg3,Rc2
16437,1.0,h5,gxh5
16438,1.0,gxh5,Rxc3
16439,1.0,h6,Ra8
16440,1.0,h7,Bxh7
16441,1.0,Rxc3,Be4
16442,1.0,Ra1+,Kb5
16443,1.0,Kf4,Kc6
16444,1.0,Ke5,Kb5
16445,1.0,Kxe6,Kxb4
16446,1.0,Rcc1,Rxa5
16447,1.0,Rxa5,Kxa5
16448,1.0,Ra1+,Kb6
16449,1.0,Kd7,Kb7
16450,1.0,Ra5,Kb6
16451,1.0,Rc5,Kb7
16452,1.0,Rxc7+,Kb6
16453,1.0,Rc8,Kb5
16454,1.0,Kd6,Kb4
16455,1.0,Rc5,Kb3
16456,1.0,Rxd5,Bxd5
16457,1.0,Kxd5,c3
16458,1.0,Ke4,c2
16459,1.0,d5,c1=Q
16460,1.0,d6,Qd1
16461,1.0,Ke5,Qh1
16462,1.0,d7,Qh8+
16463,1.0,Kd6,Qd8
16464,1.0,Kc6,Kb4
16465,1.0,Kd6,Kb5
16466,1.0,Ke6,Kb6
16467,1.0,Kd6,Kb7
16468,1.0,Ke6,Kc7
16469,1.0,Kd5,Qxd7+
16470,1.0,Ke5,Qd6+
16471,1.0,Ke4,Kc6
16472,1.0,Ke3,Kc5
16473,1.0,Ke4,Qd5+
16474,1.0,Ke3,Kc4
16475,1.0,Kf4,Kd4
16476,1.0,Kg4,Qe5
16477,1.0,Kf3,Qe4+
16478,1.0,Kf2,Kd3
16479,1.0,Kg3,Ke3
16480,1.0,Kh2,Kf3
16481,1.0,Kh1,Qe2
16482,1.0,Kg1,Qg2#
16483,0.0,,e4
16484,0.0,Nf6,e5
16485,0.0,Nc6,exf6
16486,0.0,exf6,Nf3
16487,0.0,Qe7+,Qe2
16488,0.0,Qxe2+,Bxe2
16489,0.0,d6,Bb5
16490,0.0,Bd7,Bxc6
16491,0.0,Bxc6,Nd4
16492,0.0,Bxg2,Rg1
16493,0.0,Bc6,Nxc6
16494,0.0,bxc6,Nc3
16495,0.0,d5,d3
16496,0.0,Bb4,Bd2
16497,0.0,,d4
16498,0.0,Nf6,Bf4
16499,0.0,Nc6,Nf3
16500,0.0,d5,e3
16501,0.0,e6,Bb5
16502,0.0,Bd6,Bxd6
16503,0.0,Qxd6,O-O
16504,0.0,Bd7,Nbd2
16505,0.0,Ne4,Ne5
16506,0.0,Nxe5,c4
16507,0.0,Bxb5,cxb5
16508,0.0,Nxd2,Qxd2
16509,0.0,Nc4,Qc2
16510,0.0,Qb4,Rab1
16511,0.0,Qxb5,a4
16512,0.0,Qd7,Rfe1
16513,0.0,Nb6,b3
16514,0.0,a5,Qc5
16515,0.0,Qd6,Rbc1
16516,0.0,Qxc5,Rxc5
16517,0.0,c6,f3
16518,0.0,O-O,e4
16519,0.0,Nd7,Rc3
16520,0.0,h6,h4
16521,0.0,Nf6,g4
16522,0.0,h5,g5
16523,0.0,Nh7,f4
16524,0.0,dxe4,Rxe4
16525,0.0,f6,Kf2
16526,0.0,fxg5,Rf3
16527,0.0,g4,Rfe3
16528,0.0,Rae8,Rxe6
16529,0.0,Rxe6,Rxe6
16530,0.0,Nf6,Ke3
16531,0.0,Nd5+,Ke4
16532,0.0,Nc3+,Kd3
16533,0.0,Nd1,Re7
16534,0.0,Nf2+,Ke3
16535,0.0,Nd1+,Kd2
16536,0.0,Nb2,Rxb7
16537,0.0,Rxf4,Kc3
16538,0.0,Nd1+,Kd3
16539,0.0,Nb2+,Ke3
16540,0.0,Rf3+,Ke4
16541,0.0,Rh3,Rb8+
16542,0.0,Kh7,Re8
16543,0.0,Rxh4,Re7
16544,0.0,g3+,Kf3
16545,0.0,Rg4,Re6
16546,0.0,g2,Re1
16547,0.0,g1=Q,Rxg1
16548,0.0,,e4
16549,0.0,Nc6,Nf3
16550,0.0,Nf6,Bd3
16551,0.0,e5,O-O
16552,0.0,d6,Re1
16553,0.0,Bg4,Bb5
16554,0.0,Be7,Bxc6+
16555,0.0,bxc6,h3
16556,0.0,Bxf3,Qxf3
16557,0.0,c5,d3
16558,0.0,Qd7,Bg5
16559,0.0,h6,Bxf6
16560,0.0,Bxf6,Re3
16561,0.0,Bg5,Re2
16562,0.0,Qb5,b3
16563,0.0,a5,Nc3
16564,0.0,Qd7,Nd5
16565,0.0,f6,g3
16566,0.0,h5,h4
16567,0.0,Bh6,Qxh5+
16568,0.0,Kd8,g4
16569,0.0,c6,Nb6
16570,0.0,g6,Qxg6
16571,0.0,Qg7,Qxg7
16572,0.0,Bxg7,Nxa8
16573,0.0,f5,gxf5
16574,0.0,Rg8,Kf1
16575,0.0,Bh6,Nb6
16576,0.0,d5,exd5
16577,0.0,cxd5,Nxd5
16578,0.0,Bg7,Rae1
16579,0.0,e4,dxe4
16580,0.0,Bc3,Rd1
16581,0.0,Rg4,Nxc3+
16582,0.0,Kc7,e5
16583,0.0,Rxh4,e6
16584,0.0,Rh1+,Kg2
16585,0.0,Rxd1,Nxd1
16586,0.0,Kd6,e7
16587,1.0,Nc3,e5
16588,1.0,Nf3,Nc6
16589,1.0,e4,Bb4
16590,1.0,d3,Nf6
16591,1.0,Bd2,d6
16592,1.0,Nd5,Nxd5
16593,1.0,exd5,Bxd2+
16594,1.0,Nxd2,Ne7
16595,1.0,c4,O-O
16596,1.0,b3,Nf5
16597,1.0,a4,Nd4
16598,1.0,Nf3,Bg4
16599,1.0,Be2,Qf6
16600,1.0,Nxd4,Bxe2
16601,1.0,Nxe2,Rfe8
16602,1.0,Ng1,c6
16603,1.0,Qf3,Qg6
16604,1.0,O-O-O,cxd5
16605,1.0,Qxd5,Rab8
16606,1.0,g3,Qg5+
16607,1.0,Kc2,e4
16608,1.0,h4,exd3+
16609,1.0,Qxd3,Qd8
16610,1.0,Nf3,a6
16611,1.0,Ng5,g6
16612,1.0,Qxd6,Re2+
16613,1.0,Kc3,Qa5+
16614,1.0,Qb4,Qe5+
16615,1.0,Kd3,Rd8+
16616,1.0,Qd6,Rxd6#
16617,0.0,,d4
16618,0.0,Nf6,c4
16619,0.0,Nc6,d5
16620,0.0,Nb4,Qb3
16621,0.0,e6,a3
16622,0.0,Na6,Nc3
16623,0.0,exd5,cxd5
16624,0.0,d6,e3
16625,0.0,Be7,Nf3
16626,0.0,Bg4,Bxa6
16627,0.0,bxa6,Qa4+
16628,0.0,Qd7,Qxa6
16629,0.0,Bxf3,gxf3
16630,0.0,Qf5,Qb7
16631,0.0,O-O,Qxc7
16632,0.0,Qxf3,Rf1
16633,0.0,Rfe8,Bd2
16634,0.0,Nxd5,Qc4
16635,0.0,Nxc3,Qxc3
16636,0.0,Bf6,Qc7
16637,0.0,Bxb2,Rb1
16638,0.0,Rab8,Qxb8
16639,0.0,Rxb8,Rxb2
16640,1.0,Nc3,e6
16641,1.0,Nf3,c6
16642,1.0,d4,d5
16643,1.0,e4,Nf6
16644,1.0,e5,Ne4
16645,1.0,Nxe4,dxe4
16646,1.0,Nd2,Qd7
16647,1.0,Nxe4,Bb4+
16648,1.0,Bd2,Qxd4
16649,1.0,Bxb4,Qxe4+
16650,1.0,Be2,Qxb4+
16651,1.0,c3,Qxb2
16652,1.0,a3,Qxc3+
16653,1.0,Kf1,O-O
16654,1.0,h4,Qxe5
16655,1.0,Rh3,Bd7
16656,1.0,Re3,Qf4
16657,1.0,g3,Qc7
16658,1.0,Bd3,f5
16659,1.0,Qh5,g5
16660,1.0,g4,gxh4
16661,1.0,gxf5,Qh2
16662,1.0,Rae1,exf5
16663,1.0,Rg3+,hxg3
16664,1.0,Qxh2,gxh2
16665,1.0,Kg2,f4
16666,1.0,Kxh2,Bg4
16667,1.0,Rg1,h5
16668,1.0,Bc4+,Kh7
16669,1.0,Bd3+,Kh6
16670,1.0,f3,Bxf3
16671,1.0,Rg6+,Kh7
16672,1.0,Rg3+,Kh6
16673,1.0,Rxf3,Nd7
16674,1.0,Rf1,Nc5
16675,1.0,Bb1,f3
16676,1.0,Rd1,Ne6
16677,1.0,Rd6,Rae8
16678,1.0,Kg3,f2
16679,1.0,Bd3,Kg5
16680,1.0,Rd7,h4+
16681,1.0,Kg2,Nf4+
16682,1.0,Kxf2,Nxd3+
16683,1.0,Kg2,Ne5
16684,1.0,Rg7+,Kf4
16685,1.0,Kh3,Nf3
16686,1.0,Rg4+,Kf5
16687,1.0,Ra4,a6
16688,1.0,Ra5+,Re5
16689,1.0,Ra4,a5
16690,1.0,Kg2,Ne1+
16691,1.0,Kf2,Nd3+
16692,1.0,Kf3,Nb2
16693,1.0,Rxh4,Kg5+
16694,1.0,Kg3,b5
16695,1.0,Rg4+,Kf6
16696,1.0,Rf4+,Rf5
16697,1.0,Rh4,Rg8+
16698,1.0,Kh2,Nd3
16699,1.0,Rh6+,Ke5
16700,1.0,Rxc6,Rh5#
16701,1.0,Nc3,e6
16702,1.0,Nf3,d6
16703,1.0,d4,d5
16704,1.0,e4,c5
16705,1.0,exd5,exd5
16706,1.0,dxc5,Bxc5
16707,1.0,Qxd5,Qxd5
16708,1.0,Nxd5,Ne7
16709,1.0,Nc7+,1-0
16710,0.0,,e4
16711,0.0,Nc6,Nc3
16712,0.0,Nf6,Bc4
16713,0.0,e5,d3
16714,0.0,d6,f4
16715,0.0,Be6,Bxe6
16716,0.0,fxe6,fxe5
16717,0.0,Nxe5,Nf3
16718,0.0,Nxf3+,Qxf3
16719,0.0,d5,exd5
16720,0.0,Nxd5,O-O
16721,0.0,Nxc3,Qf7#
16722,0.0,,e4
16723,0.0,Nc6,Nc3
16724,0.0,e5,Bc4
16725,0.0,d6,Qf3
16726,0.0,Nh6,d3
16727,0.0,g6,Bxh6
16728,0.0,Be6,Bxe6
16729,0.0,fxe6,Bxf8
16730,0.0,Rxf8,Qh3
16731,0.0,Nd4,O-O-O
16732,0.0,Qe7,f3
16733,0.0,O-O-O,Nge2
16734,0.0,Nxe2+,Nxe2
16735,0.0,c5,g4
16736,0.0,h5,gxh5
16737,0.0,gxh5,Qxh5
16738,0.0,Qf7,Qxf7
16739,0.0,Rxf7,c4
16740,0.0,Rxf3,Rhg1
16741,0.0,b6,Rg3
16742,0.0,Rxg3,Nxg3
16743,0.0,d5,exd5
16744,0.0,exd5,h4
16745,0.0,d4,Rh1
16746,0.0,a6,h5
16747,0.0,b5,cxb5
16748,0.0,axb5,h6
16749,0.0,c4,dxc4
16750,0.0,bxc4,h7
16751,0.0,Rh8,Ne4
16752,0.0,d3,b3
16753,0.0,cxb3,axb3
16754,0.0,Kd7,Kd2
16755,0.0,Ke7,Kxd3
16756,0.0,Kf7,b4
16757,0.0,Kg6,b5
16758,0.0,Rxh7,Rxh7
16759,0.0,Kxh7,b6
16760,0.0,Kg6,b7
16761,0.0,Kf5,b8=Q
16762,0.0,Kf4,Nd6
16763,0.0,Kf3,Qf8+
16764,0.0,Kg4,Qf5+
16765,0.0,Kh4,Qxe5
16766,1.0,Nc3,Nc6
16767,1.0,Nf3,e5
16768,1.0,d4,d6
16769,1.0,dxe5,dxe5
16770,1.0,Nxe5,Qxd1+
16771,1.0,Nxd1,Nxe5
16772,1.0,Bf4,Bd6
16773,1.0,Bxe5,Bxe5
16774,1.0,Ne3,Nf6
16775,1.0,Rb1,O-O
16776,1.0,a3,Be6
16777,1.0,c3,Rad8
16778,1.0,f3,Bb3
16779,1.0,g3,Bd6
16780,1.0,Bh3,Bc5
16781,1.0,Nf5,Ba2
16782,1.0,Ra1,Bd5
16783,1.0,b4,Bb6
16784,1.0,Ne7+,Kh8
16785,1.0,Nxd5,Nxd5
16786,1.0,c4,Nf4
16787,1.0,Bg4,Ng2+
16788,1.0,Kf1,Ne3+
16789,1.0,Ke1,Nc2+
16790,1.0,Kf1,Nxa1
16791,1.0,c5,Bxc5
16792,1.0,bxc5,Nc2
16793,1.0,Kg2,Nxa3
16794,1.0,Ra1,Nb5
16795,1.0,f4,b6
16796,1.0,c6,Rd6
16797,1.0,Bf3,Rfd8
16798,1.0,e3,Rd2+
16799,1.0,Kh3,R2d3
16800,1.0,Be2,Rb3
16801,1.0,Rd1,Rxd1
16802,1.0,Bxd1,Rxe3
16803,1.0,Bb3,Nd4
16804,1.0,Bxf7,Nxc6
16805,1.0,Bd5,Rc3
16806,1.0,Bxc6,Rxc6
16807,1.0,f5,a5
16808,1.0,g4,a4
16809,1.0,Kg3,a3
16810,1.0,Kf3,a2
16811,1.0,Ke4,a1=Q
16812,1.0,Kd5,Qc1
16813,1.0,h3,Rd6+
16814,1.0,Ke5,Qe1+
16815,1.0,Kf4,h6
16816,1.0,h4,Qf1+
16817,1.0,Ke5,Qe1+
16818,1.0,Kf4,Rd5
16819,1.0,g5,Qe4+
16820,1.0,Kxe4,Rd8
16821,1.0,g6,b5
16822,1.0,Ke5,b4
16823,1.0,Ke6,b3
16824,1.0,f6,gxf6
16825,1.0,Kxf6,Kg8
16826,1.0,g7,b2
16827,1.0,Kg6,b1=Q+
16828,1.0,Kxh6,Qh7+
16829,1.0,Kg5,Rd6
16830,1.0,Kf4,Qxg7
16831,1.0,Ke4,Qh6
16832,1.0,Ke5,Ra6
16833,1.0,Kd5,Ra5+
16834,1.0,Kc4,Qxh4+
16835,1.0,Kb3,Rg5
16836,1.0,Kc3,Rg3+
16837,1.0,Kd2,Qh2+
16838,1.0,Ke1,Rg1#
16839,0.0,,Nc3
16840,0.0,Nf6,e3
16841,0.0,Nc6,d4
16842,0.0,d5,Nf3
16843,0.0,e6,Bb5
16844,0.0,Bb4,Bxc6+
16845,0.0,bxc6,Bd2
16846,0.0,Bxc3,Bxc3
16847,0.0,a5,Ne5
16848,0.0,Nd7,Nxc6
16849,0.0,Nb6,Nxd8
16850,0.0,Kxd8,Bd2
16851,0.0,Nc4,Bc1
16852,0.0,Ba6,e4
16853,0.0,c6,exd5
16854,0.0,cxd5,Bg5+
16855,0.0,f6,Bd2
16856,0.0,Nxd2,Qxd2
16857,0.0,Ke7,Qxa5
16858,0.0,Bd3,Qb4+
16859,0.0,Kf7,cxd3
16860,0.0,Rab8,Qd2
16861,0.0,e5,dxe5
16862,0.0,fxe5,d4
16863,0.0,exd4,Qxd4
16864,0.0,Rhe8+,Kf1
16865,0.0,Kg6,Qd3+
16866,0.0,Kh6,Qxd5
16867,0.0,Rxb2,g3
16868,0.0,Rf8,Kg2
16869,0.0,Rfxf2+,Kh3
16870,0.0,Rfd2,g4
16871,0.0,Rxd5,Kh4
16872,0.0,Rbb5,Rhf1
16873,0.0,Rb4,Rae1
16874,0.0,Rh5+,Kg3
16875,0.0,Rg5,Re6+
16876,0.0,g6,Rf7
16877,0.0,Rgxg4+,Kh3
16878,0.0,Rg5,Ree7
16879,0.0,Rh5+,Kg3
16880,0.0,g5,Rf6#
16881,0.0,,e4
16882,0.0,e5,c3
16883,0.0,d6,Nf3
16884,0.0,Nf6,d4
16885,0.0,Bg4,Nbd2
16886,0.0,Bxf3,Nxf3
16887,0.0,Nxe4,Bd3
16888,0.0,Nf6,Bg5
16889,0.0,h6,Bxf6
16890,0.0,Qxf6,O-O
16891,0.0,exd4,Re1+
16892,0.0,Be7,Nxd4
16893,0.0,Nd7,Nf5
16894,0.0,O-O-O,Nxe7+
16895,0.0,Kb8,Nd5
16896,0.0,Qg5,Qb3
16897,0.0,Rhe8,Ba6
16898,0.0,Rxe1+,Rxe1
16899,0.0,Nc5,Qc4
16900,0.0,Nxa6,f4
16901,0.0,Qf5,b4
16902,0.0,c6,Ne7
16903,0.0,d5,Nxc6+
